возьмешь	0
возьмете	0
возьмет	0
возьмут	0
взял	0
взяла	0
взяло	0
взяли	0
возьми	0
возьмите	0
возьмемте	0
перед	0
передо	0
деньга	1
деньги	1
деньги	1
денег	1
деньгой	1
деньгами	1
деньгою	1
деньгу	1
деньги	1
деньге	1
деньгам	1
деньге	1
деньгах	1
ваш	0
ваша	0
ваше	0
ваши	0
вашего	0
вашей	0
вашего	0
ваших	0
вашим	0
вашей	0
вашим	0
вашею	0
вашими	0
вашего	0
ваш	0
вашу	0
ваше	0
ваших	0
ваши	0
вашему	0
вашей	0
вашему	0
вашим	0
вашем	0
вашей	0
вашем	0
ваших	0
дам	0
дадим	0
дашь	0
дадите	0
даст	0
дадут	0
дал	0
дала	0
дало	0
дали	0
дай	0
дайте	0
дадимте	0
машина	1
машины	1
машиной	1
машиною	1
машину	1
машине	1
машине	1
машины	1
машин	1
машинами	1
машины	1
машинам	1
машинах	1
взгляд	1
взгляда	1
взглядом	1
взгляд	1
взгляду	1
взгляде	1
взгляды	1
взглядов	1
взглядами	1
взгляды	1
взглядам	1
взглядах	1
жду	0
ждем	0
ждешь	0
ждете	0
ждет	0
ждут	0
ждал	0
ждала	0
ждало	0
ждали	0
жди	0
ждите	0
вернусь	0
вернемся	0
вернешься	0
вернетесь	0
вернется	0
вернутся	0
вернулся	0
вернулась	0
вернулось	0
вернулись	0
вернись	0
вернитесь	0
вернемтесь	0
минута	1
минуты	1
минутой	1
минутою	1
минуту	1
минуте	1
минуте	1
минуты	1
минут	1
минутами	1
минуты	1
минутам	1
минутах	1
многий	0
многая	0
многое	0
многие	0
многого	0
многой	0
многого	0
многих	0
многим	0
многой	0
многою	0
многим	0
многими	0
многого	0
многий	0
многую	0
многое	0
многих	0
многие	0
многому	0
многой	0
многому	0
многим	0
многом	0
многой	0
многом	0
многих	0
нога	1
ноги	1
ногой	1
ногою	1
ногу	1
ноге	1
ноге	1
ноги	1
ног	1
ногами	1
ноги	1
ногам	1
ногах	1
получу	0
получим	0
получишь	0
получите	0
получит	0
получат	0
получил	0
получила	0
получило	0
получили	0
получи	0
получите	0
сила	1
силы	1
силой	1
силою	1
силу	1
силе	1
силе	1
силы	1
сил	1
силами	1
силы	1
силам	1
силах	1
сразу	0
друг	1
друзья	1
друга	1
друзей	1
другом	1
друзьями	1
друга	1
друзей	1
другу	1
друзьям	1
друге	1
друзьях	1
быстро	0
быстрее	0
быстрей	0
побыстрее	0
побыстрей	0
появлюсь	0
появимся	0
появишься	0
появитесь	0
появится	0
появятся	0
появился	0
появилась	0
появилось	0
появились	0
появись	0
появитесь	0
появимтесь	0
даю	0
даем	0
даешь	0
даете	0
дает	0
дают	0
давал	0
давала	0
давало	0
давали	0
давай	0
давайте	0
вода	1
воды	1
водой	1
водою	1
воду	1
воде	1
воде	1
воды	1
вод	1
водами	1
воды	1
водам	1
водах	1
живу	0
живем	0
живешь	0
живете	0
живет	0
живут	0
жил	0
жила	0
жило	0
жили	0
живи	0
живите	0
ведь	0
решу	0
решим	0
решишь	0
решите	0
решит	0
решат	0
решил	0
решила	0
решило	0
решили	0
реши	0
решите	0
второй	0
вторая	0
второе	0
вторые	0
второго	0
второй	0
второго	0
вторых	0
вторым	0
второй	0
вторым	0
второю	0
вторыми	0
второе	0
вторую	0
второй	0
второго	0
вторых	0
второму	0
второй	0
второму	0
вторым	0
втором	0
второй	0
втором	0
вторых	0
да	0
отец	1
отцы	1
отче	1
отца	1
отцов	1
отцом	1
отцами	1
отца	1
отцов	1
отцу	1
отцам	1
отце	1
отцах	1
нужно	0
даже	0
земля	1
земли	1
земли	1
земель	1
землей	1
землями	1
землею	1
землю	1
земли	1
земле	1
землям	1
земле	1
землях	1
также	0
где	0
голос	1
голоса	1
голоса	1
голосов	1
голосом	1
голосами	1
голос	1
голоса	1
голосу	1
голосам	1
голосе	1
голосах	1
значу	0
значим	0
значишь	0
значите	0
значит	0
значат	0
значил	0
значила	0
значило	0
значили	0
значь	0
значьте	0
случай	1
случая	1
случаем	1
случай	1
случаю	1
случае	1
случаи	1
случаев	1
случаями	1
случаи	1
случаям	1
случаях	1
понимаю	0
понимаем	0
понимаешь	0
понимаете	0
понимает	0
понимают	0
понимал	0
понимала	0
понимало	0
понимали	0
понимай	0
понимайте	0
мир	1
миры	1
мира	1
миров	1
миром	1
мирами	1
мир	1
миры	1
миру	1
мирам	1
мире	1
мирах	1
миру	1
нахожусь	0
находимся	0
находишься	0
находитесь	0
находится	0
находятся	0
находился	0
находилась	0
находилось	0
находились	0
находись	0
находитесь	0
нахожусь	0
находимся	0
находишься	0
находитесь	0
находится	0
находятся	0
находился	0
находилась	0
находилось	0
находились	0
находись	0
находитесь	0
вдруг	0
сижу	0
сидим	0
сидишь	0
сидите	0
сидит	0
сидят	0
сидел	0
сидела	0
сидело	0
сидели	0
сиди	0
сидите	0
часть	1
части	1
частью	1
часть	1
части	1
части	1
части	1
частей	1
частями	1
части	1
частям	1
частях	1
комната	1
комнаты	1
комнатой	1
комнатою	1
комнату	1
комнате	1
комнате	1
комнаты	1
комнат	1
комнатами	1
комнаты	1
комнатам	1
комнатах	1
затем	0
найду	0
найдем	0
найдешь	0
найдете	0
найдет	0
найдут	0
нашел	0
нашла	0
нашло	0
нашли	0
найди	0
найдите	0
найдемте	0
скоро	0
скорее	0
скорей	0
поскорее	0
поскорей	0
некоторый	0
некоторая	0
некоторое	0
некоторые	0
некоторого	0
некоторой	0
некоторого	0
некоторых	0
некоторым	0
некоторой	0
некоторым	0
некоторою	0
некоторыми	0
некоторого	0
некоторый	0
некоторую	0
некоторое	0
некоторых	0
некоторые	0
некоторому	0
некоторой	0
некоторому	0
некоторым	0
некотором	0
некоторой	0
некотором	0
некоторых	0
совсем	0
начнусь	0
начнемся	0
начнешься	0
начнетесь	0
начнется	0
начнутся	0
начался	0
началась	0
началось	0
начались	0
начнись	0
начнитесь	0
дети	1
детей	1
детьми	1
детей	1
детям	1
детях	1
вместе	0
поэтому	0
дорога	1
дороги	1
дорогой	1
дорогою	1
дорогу	1
дороге	1
дороге	1
дороги	1
дорог	1
дорогами	1
дороги	1
дорогам	1
дорогах	1
увижу	0
увидим	0
увидишь	0
увидите	0
увидит	0
увидят	0
увидел	0
увидела	0
увидело	0
увидели	0
увидь	0
увидьте	0
увидимте	0
твой	0
твоя	0
твое	0
твои	0
твоего	0
твоей	0
твоего	0
твоих	0
твоим	0
твоей	0
твоею	0
твоим	0
твоими	0
твоего	0
твой	0
твою	0
твое	0
твоих	0
твои	0
твоему	0
твоей	0
твоему	0
твоим	0
твоем	0
твоей	0
твоем	0
твоих	0
оба	0
обе	0
оба	0
обоего	0
обоих	0
обеих	0
обоих	0
обоими	0
обеими	0
обоими	0
обоих	0
оба	0
обеих	0
обе	0
оба	0
обоим	0
обеим	0
обоим	0
обоих	0
обеих	0
обоих	0
вид	1
виды	1
вида	1
видов	1
виду	1
видом	1
видами	1
вид	1
виды	1
виду	1
видам	1
виде	1
видах	1
виду	1
делаю	0
делаем	0
делаешь	0
делаете	0
делает	0
делают	0
делал	0
делала	0
делало	0
делали	0
делай	0
делайте	0
область	1
области	1
областью	1
область	1
области	1
области	1
области	1
областей	1
областями	1
области	1
областям	1
областях	1
Москва	1
Москвы	1
Москвой	1
Москвою	1
Москву	1
Москве	1
Москве	1
именно	0
являюсь	0
являемся	0
являешься	0
являетесь	0
является	0
являются	0
являлся	0
являлась	0
являлось	0
являлись	0
являйся	0
являйтесь	0
остаюсь	0
остаемся	0
остаешься	0
остаетесь	0
остается	0
остаются	0
оставался	0
оставалась	0
оставалось	0
оставались	0
оставайся	0
оставайтесь	0
остаемтесь	0
сказать	0
пойму	0
поймем	0
поймешь	0
поймете	0
поймет	0
поймут	0
понял	0
поняла	0
поняло	0
поняли	0
пойми	0
поймите	0
поймемте	0
смогу	0
сможем	0
сможешь	0
сможете	0
сможет	0
смогут	0
смог	0
смогла	0
смогло	0
смогли	0
сможемте	0
может	0
конец	1
конца	1
концом	1
конец	1
концу	1
конце	1
концы	1
концов	1
концами	1
концы	1
концам	1
концах	1
конечно	0
нельзя	0
свет	1
света	1
свету	1
светом	1
свет	1
свету	1
свете	1
свету	1
ребенок	1
ребята	1
ребенка	1
ребят	1
ребенком	1
ребятами	1
ребенка	1
ребят	1
ребенку	1
ребятам	1
ребенке	1
ребятах	1
проблема	1
проблемы	1
проблемой	1
проблемою	1
проблему	1
проблеме	1
проблеме	1
проблемы	1
проблем	1
проблемами	1
проблемы	1
проблемам	1
проблемах	1
удалось	0
удастся	0
опять	0
главный	0
главная	0
главное	0
главные	0
главного	0
главной	0
главного	0
главных	0
главным	0
главной	0
главною	0
главным	0
главными	0
главного	0
главный	0
главную	0
главное	0
главных	0
главные	0
главному	0
главной	0
главному	0
главным	0
главном	0
главной	0
главном	0
главных	0
главнее	0
главней	0
поглавнее	0
поглавней	0
главнейший	0
главнейшая	0
главнейшее	0
главнейшие	0
главнейшего	0
главнейшей	0
главнейшего	0
главнейших	0
главнейшим	0
главнейшей	0
главнейшим	0
главнейшими	0
главнейшего	0
главнейший	0
главнейшую	0
главнейшее	0
главнейших	0
главнейшие	0
главнейшему	0
главнейшей	0
главнейшему	0
главнейшим	0
главнейшем	0
главнейшей	0
главнейшем	0
главнейших	0
наиглавнейший	0
наиглавнейшая	0
наиглавнейшее	0
наиглавнейшие	0
наиглавнейшего	0
наиглавнейшей	0
наиглавнейшего	0
наиглавнейших	0
наиглавнейшим	0
наиглавнейшей	0
наиглавнейшим	0
наиглавнейшими	0
наиглавнейшего	0
наиглавнейший	0
наиглавнейшую	0
наиглавнейшее	0
наиглавнейших	0
наиглавнейшие	0
наиглавнейшему	0
наиглавнейшей	0
наиглавнейшему	0
наиглавнейшим	0
наиглавнейшем	0
наиглавнейшей	0
наиглавнейшем	0
наиглавнейших	0
рано	0
ранее	0
раньше	0
пораньше	0
девушка	1
девушки	1
девушкой	1
девушкою	1
девушку	1
девушке	1
девушке	1
девушки	1
девушек	1
девушками	1
девушек	1
девушкам	1
девушках	1
рядом	0
плечо	1
плечи	1
плеча	1
плечей	1
плеч	1
плечом	1
плечами	1
плечо	1
плечи	1
плечу	1
плечам	1
плече	1
плечах	1
бог	1
боги	1
боже	1
бога	1
богов	1
богом	1
богами	1
бога	1
богов	1
богу	1
богам	1
боге	1
богах	1
война	1
войны	1
войной	1
войною	1
войну	1
войне	1
войне	1
войны	1
войн	1
войнами	1
войны	1
войнам	1
войнах	1
мысль	1
мысли	1
